,country,year,pop,continent,lifeExp,gdpPercap,machinelearning
815,Jordan,2007,6053193.0,Asia,72.535,4519.461171,yes
816,Kenya,1952,6464046.0,Africa,42.27,853.5409189999998,yes
817,Kenya,1957,7454779.0,Africa,44.68600000000001,944.4383152,yes
818,Kenya,1962,8678557.0,Africa,47.949,896.9663732,yes
819,Kenya,1967,10191512.0,Africa,50.654,1056.736457,yes
820,Kenya,1972,12044785.0,Africa,53.559,1222.359968,yes
821,Kenya,1977,14500404.0,Africa,56.155,1267.613204,yes
822,Kenya,1982,17661452.0,Africa,58.76600000000001,1348.225791,yes
823,Kenya,1987,21198082.0,Africa,59.339,1361.936856,yes
824,Kenya,1992,25020539.0,Africa,59.285,1341.9217210000004,yes
825,Kenya,1997,28263827.0,Africa,54.407,1360.4850210000004,yes
826,Kenya,2002,31386842.0,Africa,50.992,1287.514732,yes
827,Kenya,2007,35610177.0,Africa,54.11,1463.249282,yes
828,Korea Dem. Rep.,1952,8865488.0,Asia,50.056,1088.277758,yes
829,Korea Dem. Rep.,1957,9411381.0,Asia,54.081,1571.134655,yes
830,Korea Dem. Rep.,1962,10917494.0,Asia,56.65600000000001,1621.693598,yes
831,Korea Dem. Rep.,1967,12617009.0,Asia,59.942,2143.540609,yes
832,Korea Dem. Rep.,1972,14781241.0,Asia,63.983,3701.621503,yes
833,Korea Dem. Rep.,1977,16325320.0,Asia,67.15899999999999,4106.301249,yes
834,Korea Dem. Rep.,1982,17647518.0,Asia,69.1,4106.525293,yes
835,Korea Dem. Rep.,1987,19067554.0,Asia,70.64699999999998,4106.492315,yes
836,Korea Dem. Rep.,1992,20711375.0,Asia,69.97800000000001,3726.063507,yes
837,Korea Dem. Rep.,1997,21585105.0,Asia,67.727,1690.756814,yes
838,Korea Dem. Rep.,2002,22215365.0,Asia,66.66199999999999,1646.758151,yes
839,Korea Dem. Rep.,2007,23301725.0,Asia,67.297,1593.06548,yes
840,Korea Rep.,1952,20947571.0,Asia,47.453,1030.592226,yes
841,Korea Rep.,1957,22611552.0,Asia,52.681,1487.593537,yes
842,Korea Rep.,1962,26420307.0,Asia,55.292,1536.344387,yes
843,Korea Rep.,1967,30131000.0,Asia,57.716,2029.228142,yes
844,Korea Rep.,1972,33505000.0,Asia,62.612,3030.87665,yes
845,Korea Rep.,1977,36436000.0,Asia,64.766,4657.22102,yes
846,Korea Rep.,1982,39326000.0,Asia,67.123,5622.942464,yes
847,Korea Rep.,1987,41622000.0,Asia,69.81,8533.088805,yes
848,Korea Rep.,1992,43805450.0,Asia,72.244,12104.27872,yes
849,Korea Rep.,1997,46173816.0,Asia,74.64699999999998,15993.52796,yes
850,Korea Rep.,2002,47969150.0,Asia,77.045,19233.98818,yes
851,Korea Rep.,2007,49044790.0,Asia,78.623,23348.139730000006,yes
852,Kuwait,1952,160000.0,Asia,55.565,108382.3529,yes
853,Kuwait,1957,212846.0,Asia,58.033,113523.1329,yes
854,Kuwait,1962,358266.0,Asia,60.47,95458.11176,yes
855,Kuwait,1967,575003.0,Asia,64.624,80894.88326,yes
856,Kuwait,1972,841934.0,Asia,67.712,109347.867,yes
857,Kuwait,1977,1140357.0,Asia,69.343,59265.47714,yes
858,Kuwait,1982,1497494.0,Asia,71.309,31354.03573,yes
859,Kuwait,1987,1891487.0,Asia,74.17399999999998,28118.42998,yes
860,Kuwait,1992,1418095.0,Asia,75.19,34932.91959,yes
861,Kuwait,1997,1765345.0,Asia,76.156,40300.61996,yes
862,Kuwait,2002,2111561.0,Asia,76.904,35110.10566,yes
863,Kuwait,2007,2505559.0,Asia,77.58800000000002,47306.98978,yes
864,Lebanon,1952,1439529.0,Asia,55.928,4834.804067,yes
865,Lebanon,1957,1647412.0,Asia,59.489,6089.786934000002,yes
866,Lebanon,1962,1886848.0,Asia,62.094,5714.560611,yes
867,Lebanon,1967,2186894.0,Asia,63.87,6006.983042,yes
868,Lebanon,1972,2680018.0,Asia,65.421,7486.384341,yes
869,Lebanon,1977,3115787.0,Asia,66.09899999999999,8659.696836,yes
870,Lebanon,1982,3086876.0,Asia,66.983,7640.519520999998,yes
871,Lebanon,1987,3089353.0,Asia,67.926,5377.091329,yes
872,Lebanon,1992,3219994.0,Asia,69.292,6890.806854,yes
873,Lebanon,1997,3430388.0,Asia,70.265,8754.96385,yes
874,Lebanon,2002,3677780.0,Asia,71.028,9313.93883,yes
875,Lebanon,2007,3921278.0,Asia,71.993,10461.05868,yes
876,Lesotho,1952,748747.0,Africa,42.13800000000001,298.8462121,yes
877,Lesotho,1957,813338.0,Africa,45.047,335.9971151000001,yes
878,Lesotho,1962,893143.0,Africa,47.747,411.8006266,yes
879,Lesotho,1967,996380.0,Africa,48.492,498.6390265,yes
880,Lesotho,1972,1116779.0,Africa,49.767,496.5815922000001,yes
881,Lesotho,1977,1251524.0,Africa,52.208,745.3695408,yes
882,Lesotho,1982,1411807.0,Africa,55.078,797.2631074,yes
883,Lesotho,1987,1599200.0,Africa,57.18,773.9932140999998,yes
884,Lesotho,1992,1803195.0,Africa,59.685,977.4862725,yes
885,Lesotho,1997,1982823.0,Africa,55.558,1186.147994,yes
886,Lesotho,2002,2046772.0,Africa,44.593,1275.184575,yes
887,Lesotho,2007,2012649.0,Africa,42.592,1569.331442,yes
888,Liberia,1952,863308.0,Africa,38.48,575.5729961000002,yes
889,Liberia,1957,975950.0,Africa,39.486,620.9699901,yes
890,Liberia,1962,1112796.0,Africa,40.502,634.1951625,yes
891,Liberia,1967,1279406.0,Africa,41.536,713.6036482999998,yes
892,Liberia,1972,1482628.0,Africa,42.614,803.0054535,yes
893,Liberia,1977,1703617.0,Africa,43.764,640.3224382999998,yes
894,Liberia,1982,1956875.0,Africa,44.852,572.1995694,yes
895,Liberia,1987,2269414.0,Africa,46.027,506.1138573,yes
896,Liberia,1992,1912974.0,Africa,40.802,636.6229191000001,yes
897,Liberia,1997,2200725.0,Africa,42.221,609.1739508,yes
898,Liberia,2002,2814651.0,Africa,43.753,531.4823679,yes
899,Liberia,2007,3193942.0,Africa,45.678,414.5073415,yes
900,Libya,1952,1019729.0,Africa,42.723,2387.54806,yes
901,Libya,1957,1201578.0,Africa,45.289,3448.284395,yes
902,Libya,1962,1441863.0,Africa,47.808,6757.030816,yes
903,Libya,1967,1759224.0,Africa,50.227,18772.75169,yes
904,Libya,1972,2183877.0,Africa,52.773,21011.49721,yes
905,Libya,1977,2721783.0,Africa,57.442,21951.21176,yes
906,Libya,1982,3344074.0,Africa,62.155,17364.275380000006,yes
907,Libya,1987,3799845.0,Africa,66.234,11770.5898,yes
908,Libya,1992,4364501.0,Africa,68.755,9640.138501,yes
909,Libya,1997,4759670.0,Africa,71.555,9467.446056,yes
910,Libya,2002,5368585.0,Africa,72.737,9534.677467,yes
911,Libya,2007,6036914.0,Africa,73.952,12057.49928,yes
912,Madagascar,1952,4762912.0,Africa,36.681,1443.011715,yes
913,Madagascar,1957,5181679.0,Africa,38.865,1589.20275,yes
914,Madagascar,1962,5703324.0,Africa,40.848,1643.38711,yes
915,Madagascar,1967,6334556.0,Africa,42.881,1634.047282,yes
916,Madagascar,1972,7082430.0,Africa,44.851000000000006,1748.562982,yes
917,Madagascar,1977,8007166.0,Africa,46.881,1544.228586,yes
918,Madagascar,1982,9171477.0,Africa,48.969,1302.878658,yes
919,Madagascar,1987,10568642.0,Africa,49.35,1155.441948,yes
920,Madagascar,1992,12210395.0,Africa,52.214,1040.67619,yes
921,Madagascar,1997,14165114.0,Africa,54.978,986.2958956,yes
922,Madagascar,2002,16473477.0,Africa,57.286,894.6370822,yes
923,Madagascar,2007,19167654.0,Africa,59.44300000000001,1044.770126,yes
924,Malawi,1952,2917802.0,Africa,36.256,369.1650802,yes
925,Malawi,1957,3221238.0,Africa,37.207,416.3698064,yes
926,Malawi,1962,3628608.0,Africa,38.41,427.9010856,yes
927,Malawi,1967,4147252.0,Africa,39.487,495.5147806,yes
928,Malawi,1972,4730997.0,Africa,41.76600000000001,584.6219709,yes
929,Malawi,1977,5637246.0,Africa,43.767,663.2236766,yes
930,Malawi,1982,6502825.0,Africa,45.642,632.8039209,yes
931,Malawi,1987,7824747.0,Africa,47.457,635.5173633999998,yes
932,Malawi,1992,10014249.0,Africa,49.42,563.2000145,yes
933,Malawi,1997,10419991.0,Africa,47.495,692.2758102999999,yes
934,Malawi,2002,11824495.0,Africa,45.00899999999999,665.4231186000002,yes
935,Malawi,2007,13327079.0,Africa,48.303,759.3499101,yes
936,Malaysia,1952,6748378.0,Asia,48.463,1831.132894,yes
937,Malaysia,1957,7739235.0,Asia,52.102,1810.0669920000007,yes
938,Malaysia,1962,8906385.0,Asia,55.737,2036.884944,yes
939,Malaysia,1967,10154878.0,Asia,59.371,2277.742396,yes
940,Malaysia,1972,11441462.0,Asia,63.01,2849.09478,yes
941,Malaysia,1977,12845381.0,Asia,65.256,3827.921571,yes
942,Malaysia,1982,14441916.0,Asia,68.0,4920.355951,yes
943,Malaysia,1987,16331785.0,Asia,69.5,5249.802653,yes
944,Malaysia,1992,18319502.0,Asia,70.693,7277.912802,yes
945,Malaysia,1997,20476091.0,Asia,71.938,10132.90964,yes
946,Malaysia,2002,22662365.0,Asia,73.044,10206.97794,yes
947,Malaysia,2007,24821286.0,Asia,74.241,12451.6558,yes
948,Mali,1952,3838168.0,Africa,33.685,452.3369807,yes
949,Mali,1957,4241884.0,Africa,35.30699999999999,490.3821867,yes
950,Mali,1962,4690372.0,Africa,36.936,496.1743428,yes
951,Mali,1967,5212416.0,Africa,38.487,545.0098873,yes
952,Mali,1972,5828158.0,Africa,39.977,581.3688761,yes
953,Mali,1977,6491649.0,Africa,41.714,686.3952693,yes
954,Mali,1982,6998256.0,Africa,43.916,618.0140640999998,yes
955,Mali,1987,7634008.0,Africa,46.364,684.1715576,yes
956,Mali,1992,8416215.0,Africa,48.38800000000001,739.014375,yes
957,Mali,1997,9384984.0,Africa,49.903,790.2579846,yes
958,Mali,2002,10580176.0,Africa,51.81800000000001,951.4097518,yes
959,Mali,2007,12031795.0,Africa,54.467,1042.581557,yes
960,Mauritania,1952,1022556.0,Africa,40.543,743.1159097,yes
961,Mauritania,1957,1076852.0,Africa,42.338,846.1202613,yes
962,Mauritania,1962,1146757.0,Africa,44.24800000000001,1055.896036,yes
963,Mauritania,1967,1230542.0,Africa,46.289,1421.145193,yes
964,Mauritania,1972,1332786.0,Africa,48.437,1586.851781,yes
965,Mauritania,1977,1456688.0,Africa,50.852,1497.492223,yes
966,Mauritania,1982,1622136.0,Africa,53.599,1481.150189,yes
967,Mauritania,1987,1841240.0,Africa,56.145,1421.603576,yes
968,Mauritania,1992,2119465.0,Africa,58.333,1361.369784,yes
969,Mauritania,1997,2444741.0,Africa,60.43,1483.136136,yes
970,Mauritania,2002,2828858.0,Africa,62.247,1579.019543,yes
971,Mauritania,2007,3270065.0,Africa,64.164,1803.151496,yes
972,Mauritius,1952,516556.0,Africa,50.986,1967.955707,yes
973,Mauritius,1957,609816.0,Africa,58.089,2034.037981,yes
974,Mauritius,1962,701016.0,Africa,60.246,2529.0674870000007,yes
975,Mauritius,1967,789309.0,Africa,61.557,2475.387562,yes
976,Mauritius,1972,851334.0,Africa,62.944,2575.484158,yes
977,Mauritius,1977,913025.0,Africa,64.93,3710.982963,yes
978,Mauritius,1982,992040.0,Africa,66.711,3688.037739,yes
979,Mauritius,1987,1042663.0,Africa,68.74,4783.586903,yes
980,Mauritius,1992,1096202.0,Africa,69.745,6058.253846000001,yes
981,Mauritius,1997,1149818.0,Africa,70.736,7425.705295000002,yes
982,Mauritius,2002,1200206.0,Africa,71.954,9021.815894,yes
983,Mauritius,2007,1250882.0,Africa,72.801,10956.99112,yes
984,Mexico,1952,30144317.0,Americas,50.789,3478.125529,yes
985,Mexico,1957,35015548.0,Americas,55.19,4131.546641,yes
986,Mexico,1962,41121485.0,Americas,58.299,4581.609385,yes
987,Mexico,1967,47995559.0,Americas,60.11,5754.733883,yes
988,Mexico,1972,55984294.0,Americas,62.361,6809.406690000002,yes
989,Mexico,1977,63759976.0,Americas,65.032,7674.929108,yes
990,Mexico,1982,71640904.0,Americas,67.405,9611.147541,yes
991,Mexico,1987,80122492.0,Americas,69.498,8688.156003,yes
992,Mexico,1992,88111030.0,Americas,71.455,9472.384295,yes
993,Mexico,1997,95895146.0,Americas,73.67,9767.29753,yes
994,Mexico,2002,102479927.0,Americas,74.902,10742.44053,yes
995,Mexico,2007,108700891.0,Americas,76.195,11977.57496,yes
996,Mongolia,1952,800663.0,Asia,42.244,786.5668575,yes
997,Mongolia,1957,882134.0,Asia,45.24800000000001,912.6626085,yes
998,Mongolia,1962,1010280.0,Asia,48.25100000000001,1056.353958,yes
999,Mongolia,1967,1149500.0,Asia,51.253,1226.04113,yes
1000,Mongolia,1972,1320500.0,Asia,53.754,1421.741975,yes
1001,Mongolia,1977,1528000.0,Asia,55.49100000000001,1647.511665,yes
1002,Mongolia,1982,1756032.0,Asia,57.489,2000.603139,yes
1003,Mongolia,1987,2015133.0,Asia,60.222,2338.008304,yes
1004,Mongolia,1992,2312802.0,Asia,61.271,1785.402016,yes
1005,Mongolia,1997,2494803.0,Asia,63.625,1902.2521,yes
1006,Mongolia,2002,2674234.0,Asia,65.033,2140.739323,yes
1007,Mongolia,2007,2874127.0,Asia,66.803,3095.7722710000007,yes
1008,Montenegro,1952,413834.0,Europe,59.164,2647.585601,yes
1009,Montenegro,1957,442829.0,Europe,61.448,3682.259903,yes
1010,Montenegro,1962,474528.0,Europe,63.728,4649.593785,yes
1011,Montenegro,1967,501035.0,Europe,67.178,5907.850937,yes
1012,Montenegro,1972,527678.0,Europe,70.63600000000002,7778.414017,yes
1013,Montenegro,1977,560073.0,Europe,73.066,9595.929905,yes
1014,Montenegro,1982,562548.0,Europe,74.101,11222.58762,yes
1015,Montenegro,1987,569473.0,Europe,74.865,11732.51017,yes
1016,Montenegro,1992,621621.0,Europe,75.435,7003.339037000002,yes
1017,Montenegro,1997,692651.0,Europe,75.445,6465.613349,yes
1018,Montenegro,2002,720230.0,Europe,73.98100000000002,6557.194282,yes
1019,Montenegro,2007,684736.0,Europe,74.543,9253.896111,yes
1020,Morocco,1952,9939217.0,Africa,42.87300000000001,1688.20357,yes
1021,Morocco,1957,11406350.0,Africa,45.423,1642.002314,yes
1022,Morocco,1962,13056604.0,Africa,47.924,1566.353493,yes
1023,Morocco,1967,14770296.0,Africa,50.335,1711.04477,yes
1024,Morocco,1972,16660670.0,Africa,52.862,1930.194975,yes
1025,Morocco,1977,18396941.0,Africa,55.73,2370.619976,yes
1026,Morocco,1982,20198730.0,Africa,59.65,2702.620356,yes
1027,Morocco,1987,22987397.0,Africa,62.677,2755.046991,yes
1028,Morocco,1992,25798239.0,Africa,65.393,2948.047252,yes
1029,Morocco,1997,28529501.0,Africa,67.66,2982.101858,yes
1030,Morocco,2002,31167783.0,Africa,69.615,3258.495584,yes
1031,Morocco,2007,33757175.0,Africa,71.164,3820.17523,yes
1032,Mozambique,1952,6446316.0,Africa,31.286,468.5260381,yes
1033,Mozambique,1957,7038035.0,Africa,33.779,495.58683330000014,yes
1034,Mozambique,1962,7788944.0,Africa,36.161,556.6863539,yes
1035,Mozambique,1967,8680909.0,Africa,38.113,566.6691539,yes
1036,Mozambique,1972,9809596.0,Africa,40.328,724.9178037,yes
1037,Mozambique,1977,11127868.0,Africa,42.495,502.3197334,yes
1038,Mozambique,1982,12587223.0,Africa,42.795,462.2114149,yes
1039,Mozambique,1987,12891952.0,Africa,42.861,389.8761846,yes
1040,Mozambique,1992,13160731.0,Africa,44.284,410.8968239,yes
1041,Mozambique,1997,16603334.0,Africa,46.344,472.34607710000006,yes
1042,Mozambique,2002,18473780.0,Africa,44.026,633.6179466,yes
1043,Mozambique,2007,19951656.0,Africa,42.082,823.6856205,yes
1044,Myanmar,1952,20092996.0,Asia,36.319,331.0,yes
1045,Myanmar,1957,21731844.0,Asia,41.905,350.0,yes
1046,Myanmar,1962,23634436.0,Asia,45.108,388.0,yes
1047,Myanmar,1967,25870271.0,Asia,49.379,349.0,yes
1048,Myanmar,1972,28466390.0,Asia,53.07,357.0,yes
1049,Myanmar,1977,31528087.0,Asia,56.059,371.0,yes
1050,Myanmar,1982,34680442.0,Asia,58.056,424.0,yes
1051,Myanmar,1987,38028578.0,Asia,58.339,385.0,yes
1052,Myanmar,1992,40546538.0,Asia,59.32,347.0,yes
1053,Myanmar,1997,43247867.0,Asia,60.328,415.0,yes
1054,Myanmar,2002,45598081.0,Asia,59.908,611.0,yes
1055,Myanmar,2007,47761980.0,Asia,62.069,944.0,yes
1056,Namibia,1952,485831.0,Africa,41.725,2423.780443,yes
1057,Namibia,1957,548080.0,Africa,45.226000000000006,2621.448058,yes
1058,Namibia,1962,621392.0,Africa,48.386,3173.215595,yes
1059,Namibia,1967,706640.0,Africa,51.159,3793.694753,yes
1060,Namibia,1972,821782.0,Africa,53.867,3746.080948,yes
1061,Namibia,1977,977026.0,Africa,56.437,3876.485958,yes
1062,Namibia,1982,1099010.0,Africa,58.968,4191.100511,yes
1063,Namibia,1987,1278184.0,Africa,60.835,3693.731337,yes
1064,Namibia,1992,1554253.0,Africa,61.999,3804.537999,yes
1065,Namibia,1997,1774766.0,Africa,58.909,3899.52426,yes
1066,Namibia,2002,1972153.0,Africa,51.479,4072.324751,yes
1067,Namibia,2007,2055080.0,Africa,52.90600000000001,4811.060429,yes
1068,Nepal,1952,9182536.0,Asia,36.157,545.8657228999998,yes
1069,Nepal,1957,9682338.0,Asia,37.686,597.9363557999999,yes
1070,Nepal,1962,10332057.0,Asia,39.393,652.3968593,yes
1071,Nepal,1967,11261690.0,Asia,41.472,676.4422254,yes
1072,Nepal,1972,12412593.0,Asia,43.971,674.7881296,yes
1073,Nepal,1977,13933198.0,Asia,46.74800000000001,694.1124398,yes
1074,Nepal,1982,15796314.0,Asia,49.594,718.3730947,yes
1075,Nepal,1987,17917180.0,Asia,52.537,775.6324501,yes
1076,Nepal,1992,20326209.0,Asia,55.727,897.7403604,yes
1077,Nepal,1997,23001113.0,Asia,59.426,1010.892138,yes
1078,Nepal,2002,25873917.0,Asia,61.34,1057.206311,yes
1079,Nepal,2007,28901790.0,Asia,63.785,1091.359778,yes
1080,Netherlands,1952,10381988.0,Europe,72.13,8941.571858,yes
1081,Netherlands,1957,11026383.0,Europe,72.99,11276.19344,yes
1082,Netherlands,1962,11805689.0,Europe,73.23,12790.84956,yes
1083,Netherlands,1967,12596822.0,Europe,73.82,15363.25136,yes
1084,Netherlands,1972,13329874.0,Europe,73.75,18794.74567,yes
1085,Netherlands,1977,13852989.0,Europe,75.24,21209.0592,yes
1086,Netherlands,1982,14310401.0,Europe,76.05,21399.46046,yes
1087,Netherlands,1987,14665278.0,Europe,76.83,23651.32361,yes
1088,Netherlands,1992,15174244.0,Europe,77.42,26790.94961,yes
1089,Netherlands,1997,15604464.0,Europe,78.03,30246.13063,yes
1090,Netherlands,2002,16122830.0,Europe,78.53,33724.75778,yes
1091,Netherlands,2007,16570613.0,Europe,79.762,36797.93332,yes
1092,New Zealand,1952,1994794.0,Oceania,69.39,10556.57566,yes
1093,New Zealand,1957,2229407.0,Oceania,70.26,12247.39532,yes
1094,New Zealand,1962,2488550.0,Oceania,71.24,13175.678,yes
1095,New Zealand,1967,2728150.0,Oceania,71.52,14463.918930000002,yes
1096,New Zealand,1972,2929100.0,Oceania,71.89,16046.03728,yes
1097,New Zealand,1977,3164900.0,Oceania,72.22,16233.7177,yes
1098,New Zealand,1982,3210650.0,Oceania,73.84,17632.4104,yes
1099,New Zealand,1987,3317166.0,Oceania,74.32,19007.19129,yes
1100,New Zealand,1992,3437674.0,Oceania,76.33,18363.32494,yes
1101,New Zealand,1997,3676187.0,Oceania,77.55,21050.41377,yes
1102,New Zealand,2002,3908037.0,Oceania,79.11,23189.80135,yes
1103,New Zealand,2007,4115771.0,Oceania,80.204,25185.00911,yes
1104,Nicaragua,1952,1165790.0,Americas,42.31399999999999,3112.363948,yes
1105,Nicaragua,1957,1358828.0,Americas,45.432,3457.415947,yes
1106,Nicaragua,1962,1590597.0,Americas,48.632,3634.364406,yes
1107,Nicaragua,1967,1865490.0,Americas,51.88399999999999,4643.393534000002,yes
1108,Nicaragua,1972,2182908.0,Americas,55.151,4688.593267,yes
1109,Nicaragua,1977,2554598.0,Americas,57.47,5486.371089,yes
1110,Nicaragua,1982,2979423.0,Americas,59.298,3470.3381560000007,yes
1111,Nicaragua,1987,3344353.0,Americas,62.008,2955.984375,yes
1112,Nicaragua,1992,4017939.0,Americas,65.843,2170.151724,yes
1113,Nicaragua,1997,4609572.0,Americas,68.426,2253.023004,yes
1114,Nicaragua,2002,5146848.0,Americas,70.836,2474.548819,yes
1115,Nicaragua,2007,5675356.0,Americas,72.899,2749.320965,yes
1116,Niger,1952,3379468.0,Africa,37.444,761.879376,yes
1117,Niger,1957,3692184.0,Africa,38.598,835.5234025000002,yes
1118,Niger,1962,4076008.0,Africa,39.487,997.7661127,yes
1119,Niger,1967,4534062.0,Africa,40.118,1054.384891,yes
1120,Niger,1972,5060262.0,Africa,40.546,954.2092363,yes
1121,Niger,1977,5682086.0,Africa,41.291,808.8970727999998,yes
1122,Niger,1982,6437188.0,Africa,42.598,909.7221354,yes
1123,Niger,1987,7332638.0,Africa,44.555,668.3000228,yes
1124,Niger,1992,8392818.0,Africa,47.39100000000001,581.182725,yes
1125,Niger,1997,9666252.0,Africa,51.313,580.3052092,yes
1126,Niger,2002,11140655.0,Africa,54.496,601.0745012,yes
1127,Niger,2007,12894865.0,Africa,56.867,619.6768923999998,yes
1128,Nigeria,1952,33119096.0,Africa,36.324,1077.281856,yes
1129,Nigeria,1957,37173340.0,Africa,37.802,1100.5925630000004,yes
1130,Nigeria,1962,41871351.0,Africa,39.36,1150.9274779999996,yes
1131,Nigeria,1967,47287752.0,Africa,41.04,1014.514104,yes
1132,Nigeria,1972,53740085.0,Africa,42.82100000000001,1698.388838,yes
1133,Nigeria,1977,62209173.0,Africa,44.514,1981.951806,yes
1134,Nigeria,1982,73039376.0,Africa,45.826,1576.97375,yes
1135,Nigeria,1987,81551520.0,Africa,46.886,1385.029563,yes
1136,Nigeria,1992,93364244.0,Africa,47.472,1619.848217,yes
1137,Nigeria,1997,106207839.0,Africa,47.464,1624.941275,yes
1138,Nigeria,2002,119901274.0,Africa,46.608,1615.286395,yes
1139,Nigeria,2007,135031164.0,Africa,46.859,2013.977305,yes
1140,Norway,1952,3327728.0,Europe,72.67,10095.42172,yes
1141,Norway,1957,3491938.0,Europe,73.44,11653.97304,yes
1142,Norway,1962,3638919.0,Europe,73.47,13450.40151,yes
1143,Norway,1967,3786019.0,Europe,74.08,16361.87647,yes
1144,Norway,1972,3933004.0,Europe,74.34,18965.05551,yes
1145,Norway,1977,4043205.0,Europe,75.37,23311.34939,yes
1146,Norway,1982,4114787.0,Europe,75.97,26298.63531,yes
1147,Norway,1987,4186147.0,Europe,75.89,31540.9748,yes
1148,Norway,1992,4286357.0,Europe,77.32,33965.66115,yes
1149,Norway,1997,4405672.0,Europe,78.32,41283.16433,yes
1150,Norway,2002,4535591.0,Europe,79.05,44683.97525,yes
1151,Norway,2007,4627926.0,Europe,80.196,49357.19017,yes
1152,Oman,1952,507833.0,Asia,37.578,1828.230307,yes
1153,Oman,1957,561977.0,Asia,40.08,2242.746551,yes
1154,Oman,1962,628164.0,Asia,43.165,2924.638113,yes
1155,Oman,1967,714775.0,Asia,46.988,4720.942687,yes
1156,Oman,1972,829050.0,Asia,52.143,10618.03855,yes
1157,Oman,1977,1004533.0,Asia,57.367,11848.34392,yes
1158,Oman,1982,1301048.0,Asia,62.728,12954.79101,yes
1159,Oman,1987,1593882.0,Asia,67.734,18115.22313,yes
1160,Oman,1992,1915208.0,Asia,71.197,18616.70691,yes
1161,Oman,1997,2283635.0,Asia,72.499,19702.05581,yes
1162,Oman,2002,2713462.0,Asia,74.193,19774.83687,yes
1163,Oman,2007,3204897.0,Asia,75.64,22316.19287,yes
1164,Pakistan,1952,41346560.0,Asia,43.43600000000001,684.5971437999998,yes
1165,Pakistan,1957,46679944.0,Asia,45.557,747.0835292,yes
1166,Pakistan,1962,53100671.0,Asia,47.67,803.3427418,yes
1167,Pakistan,1967,60641899.0,Asia,49.8,942.4082588,yes
1168,Pakistan,1972,69325921.0,Asia,51.929,1049.938981,yes
1169,Pakistan,1977,78152686.0,Asia,54.043,1175.921193,yes
1170,Pakistan,1982,91462088.0,Asia,56.158,1443.429832,yes
1171,Pakistan,1987,105186881.0,Asia,58.245,1704.686583,yes
1172,Pakistan,1992,120065004.0,Asia,60.838,1971.829464,yes
1173,Pakistan,1997,135564834.0,Asia,61.81800000000001,2049.3505210000008,yes
1174,Pakistan,2002,153403524.0,Asia,63.61,2092.712441,yes
1175,Pakistan,2007,169270617.0,Asia,65.483,2605.94758,yes
1176,Panama,1952,940080.0,Americas,55.191,2480.380334,yes
1177,Panama,1957,1063506.0,Americas,59.201,2961.800905,yes
1178,Panama,1962,1215725.0,Americas,61.817,3536.540301,yes
1179,Panama,1967,1405486.0,Americas,64.071,4421.009084,yes
1180,Panama,1972,1616384.0,Americas,66.21600000000001,5364.249663000001,yes
1181,Panama,1977,1839782.0,Americas,68.681,5351.912144,yes
1182,Panama,1982,2036305.0,Americas,70.472,7009.601598,yes
1183,Panama,1987,2253639.0,Americas,71.523,7034.779161,yes
1184,Panama,1992,2484997.0,Americas,72.462,6618.74305,yes
1185,Panama,1997,2734531.0,Americas,73.738,7113.692252,yes
1186,Panama,2002,2990875.0,Americas,74.712,7356.0319340000015,yes
1187,Panama,2007,3242173.0,Americas,75.53699999999998,9809.185636,yes
1188,Paraguay,1952,1555876.0,Americas,62.649,1952.308701,yes
1189,Paraguay,1957,1770902.0,Americas,63.19600000000001,2046.154706,yes
1190,Paraguay,1962,2009813.0,Americas,64.361,2148.027146,yes
1191,Paraguay,1967,2287985.0,Americas,64.95100000000001,2299.376311,yes
1192,Paraguay,1972,2614104.0,Americas,65.815,2523.337977,yes
1193,Paraguay,1977,2984494.0,Americas,66.35300000000001,3248.373311,yes
1194,Paraguay,1982,3366439.0,Americas,66.874,4258.503604,yes
1195,Paraguay,1987,3886512.0,Americas,67.378,3998.875695,yes
1196,Paraguay,1992,4483945.0,Americas,68.225,4196.411078,yes
1197,Paraguay,1997,5154123.0,Americas,69.4,4247.400261,yes
1198,Paraguay,2002,5884491.0,Americas,70.755,3783.674243,yes
1199,Paraguay,2007,6667147.0,Americas,71.752,4172.838464,yes
1200,Peru,1952,8025700.0,Americas,43.902,3758.523437,yes
1201,Peru,1957,9146100.0,Americas,46.26300000000001,4245.256697999999,yes
1202,Peru,1962,10516500.0,Americas,49.096,4957.037982,yes
1203,Peru,1967,12132200.0,Americas,51.445,5788.09333,yes
1204,Peru,1972,13954700.0,Americas,55.448,5937.827283,yes
1205,Peru,1977,15990099.0,Americas,58.447,6281.290854999998,yes
1206,Peru,1982,18125129.0,Americas,61.40600000000001,6434.501797,yes
1207,Peru,1987,20195924.0,Americas,64.134,6360.943444,yes
1208,Peru,1992,22430449.0,Americas,66.458,4446.380924,yes
1209,Peru,1997,24748122.0,Americas,68.38600000000001,5838.347657,yes
1210,Peru,2002,26769436.0,Americas,69.906,5909.020073,yes
1211,Peru,2007,28674757.0,Americas,71.421,7408.905561,yes
1212,Philippines,1952,22438691.0,Asia,47.752,1272.880995,yes
1213,Philippines,1957,26072194.0,Asia,51.334,1547.944844,yes
1214,Philippines,1962,30325264.0,Asia,54.757,1649.552153,yes
1215,Philippines,1967,35356600.0,Asia,56.393,1814.12743,yes
1216,Philippines,1972,40850141.0,Asia,58.065,1989.37407,yes
